rank,freq_acumulada
165,54.66203233954362
166,54.80667515813562
167,54.949159128688926
168,55.09164309924225
169,55.231968221756865
170,55.3722933442715
171,55.51261846678612
172,55.652943589300754
173,55.79110986377669
174,55.929276138252625
175,56.06744241272856
176,56.20129099112714
177,56.33513956952571
178,56.46898814792427
179,56.602836726322835
180,56.736685304721405
181,56.87053388311997
182,57.00222361347985
183,57.13175449580105
184,57.26128537812223
185,57.38865741240474
186,57.51602944668724
187,57.64340148096976
188,57.77077351525226
189,57.895986701496085
190,58.021199887739904
191,58.14641307398373
192,58.26946741218886
193,58.39252175039399
194,58.513417240560436
195,58.63431273072689
196,58.75520822089333
197,58.87610371105978
198,58.99484035318754
199,59.1135769953153
200,59.232313637443056
201,59.35105027957081
202,59.469786921698585
203,59.58852356382634
204,59.70510135791541
205,59.82167915200449
206,59.93825694609356
207,60.05483474018264
208,60.17141253427172
209,60.2858314803221
210,60.400250426372494
211,60.51466937242288
212,60.629088318473265
213,60.74350726452366
214,60.85576736253535
215,60.96802746054705
216,61.08028755855875
217,61.19038880853177
218,61.300490058504785
219,61.40843246043911
220,61.51637486237343
221,61.62215841626908
222,61.72794197016472
223,61.833725524060355
224,61.939509077956004
225,62.045292631851645
226,62.151076185747286
227,62.25685973964292
228,62.36264329353857
229,62.46842684743421
230,62.57421040132986
231,62.67783510718681
232,62.78145981304376
233,62.88508451890071
234,62.98870922475766
235,63.09233393061462
236,63.19379978843289
237,63.29526564625117
238,63.394572656030746
239,63.493879665810326
240,63.593186675589905
241,63.69249368536949
242,63.79180069514907
243,63.88894885688996
244,63.98609701863086
245,64.08324518037175
246,64.18039334211265
247,64.27754150385354
248,64.37253081755576
249,64.46752013125796
250,64.56250944496017
251,64.65749875866238
252,64.75248807236459
253,64.8474773860668
254,64.94030785173031
255,65.03313831739383
256,65.12596878305736
257,65.21879924872088
258,65.3116297143844
259,65.40446018004793
260,65.49729064571144
261,65.59012111137497
262,65.6807927289998
263,65.76930549858595
264,65.85781826817211
265,65.94633103775826
266,66.0348438073444
267,66.12335657693055
268,66.21186934651669
269,66.30038211610285
270,66.388894885689
271,66.47740765527514
272,66.56592042486129
273,66.65443319444744
274,66.7407871159949
275,66.82714103754238
276,66.91349495908983
277,66.99984888063729
278,67.08620280218476
279,67.17039787569354
280,67.2545929492023
281,67.33878802271109
282,67.42298309621985
283,67.50717816972863
284,67.59137324323741
285,67.67556831674618
286,67.75760454221627
287,67.83964076768636
288,67.92167699315645
289,68.00371321862654
290,68.08574944409663
291,68.16778566956671
292,68.24982189503682
293,68.3318581205069
294,68.4117354979383
295,68.4916128753697
296,68.5714902528011
297,68.65136763023251
298,68.73124500766392
299,68.81112238509532
300,68.89099976252672
301,68.97087713995812
302,69.05075451738952
303,69.13063189482092
304,69.21050927225232
305,69.29038664968374
306,69.36810517907645
307,69.44582370846916
308,69.52354223786188
309,69.60126076725459
310,69.67897929664731
311,69.75669782604002
312,69.83441635543274
313,69.91213488482546
314,69.98985341421817
315,70.06757194361089
316,70.14529047300361
317,70.22085015435763
318,70.29640983571166
319,70.3719695170657
320,70.44752919841972
321,70.52308887977375
322,70.59864856112779
323,70.67420824248181
324,70.74976792383583
325,70.82532760518987
326,70.9008872865439
327,70.97644696789793
328,71.05200664925196
329,71.12756633060599
330,71.20096716392133
331,71.27436799723668
332,71.34776883055201
333,71.42116966386736
334,71.4945704971827
335,71.56797133049805
336,71.64137216381339
337,71.71477299712873
338,71.78817383044408
339,71.85941581572072
340,71.9306578009974
341,72.00189978627405
342,72.0731417715507
343,72.14438375682735
344,72.21562574210402
345,72.28686772738067
346,72.35810971265732
347,72.42719284989529
348,72.49627598713326
349,72.56535912437123
350,72.6344422616092
351,72.70352539884718
352,72.77260853608514
353,72.84169167332311
354,72.91077481056108
355,72.97985794779905
356,73.04894108503703
357,73.118024222275
358,73.18710735951296
359,73.25619049675095
360,73.32311478595021
361,73.3900390751495
362,73.45696336434878
363,73.52388765354807
364,73.59081194274735
365,73.65773623194663
366,73.7246605211459
367,73.7915848103452
368,73.85850909954448
369,73.92543338874377
370,73.99019882990436
371,74.05496427106496
372,74.11972971222556
373,74.18449515338615
374,74.24926059454675
375,74.31402603570734
376,74.37663262882926
377,74.43923922195117
378,74.50184581507308
379,74.564452408195
380,74.6270590013169
381,74.68750674640012
382,74.74795449148334
383,74.80840223656658
384,74.86884998164979
385,74.92929772673301
386,74.98974547181624
387,75.05019321689946
388,75.11064096198268
389,75.17108870706592
390,75.23153645214913
391,75.29198419723235
392,75.3502730942769
393,75.40856199132143
394,75.46685088836597
395,75.5251397854105
396,75.58342868245505
397,75.64171757949958
398,75.70000647654412
399,75.75829537358865
400,75.81658427063319
401,75.87487316767772
402,75.93100321668358
403,75.98713326568944
404,76.04326331469528
405,76.09939336370113
406,76.15552341270698
407,76.21165346171283
408,76.26778351071867
409,76.32391355972453
410,76.38004360873039
411,76.43617365773623
412,76.49014485870339
413,76.54411605967056
414,76.59808726063773
415,76.6520584616049
416,76.70602966257205
417,76.76000086353922
418,76.81397206450637
419,76.86794326547354
420,76.92191446644071
421,76.97588566740788
422,77.02985686837503
423,77.0838280693422
424,77.13564042227068
425,77.18745277519915
426,77.23926512812763
427,77.2910774810561
428,77.34288983398459
429,77.39470218691307
430,77.44651453984154
431,77.49832689277002
432,77.55013924569849
433,77.60195159862697
434,77.65376395155545
435,77.70557630448393
436,77.7573886574124
437,77.80920101034087
438,77.86101336326936
439,77.91282571619784
440,77.96463806912631
441,78.01645042205479
442,78.06610392694459
443,78.11575743183438
444,78.16541093672417
445,78.21506444161396
446,78.26471794650375
447,78.31437145139354
448,78.36402495628333
449,78.41367846117312
450,78.46333196606291
451,78.5129854709527
452,78.56263897584249
453,78.61229248073228
454,78.65978713758338
455,78.7072817944345
456,78.7547764512856
457,78.80227110813671
458,78.8497657649878
459,78.89726042183891
460,78.94475507869001
461,78.99224973554112
462,79.03974439239222
463,79.08723904924332
464,79.13473370609442
465,79.18222836294552
466,79.22972301979664
467,79.27721767664774
468,79.32471233349885
469,79.37220699034995
470,79.41970164720105
471,79.46719630405215
472,79.51469096090327
473,79.56218561775437
474,79.60752142656679
475,79.6528572353792
476,79.69819304419163
477,79.74352885300404
478,79.78886466181645
479,79.83420047062887
480,79.87953627944128
481,79.92487208825371
482,79.97020789706613
483,80.01554370587854
484,80.06087951469097
485,80.10621532350338
486,80.1515511323158
487,80.19688694112821
488,80.24222274994062
489,80.28755855875305
490,80.33289436756547
491,80.37823017637788
492,80.42356598519031
493,80.46674294596403
494,80.50991990673776
495,80.5530968675115
496,80.59627382828522
497,80.63945078905896
498,80.68262774983269
499,80.72580471060643
500,80.76898167138015
501,80.81215863215388
502,80.85533559292762
503,80.89851255370134
504,80.94168951447507
505,80.98486647524881
506,81.02804343602253
507,81.07122039679628
508,81.11439735757
509,81.15541547030504
510,81.19643358304009
511,81.23745169577514
512,81.27846980851018
513,81.31948792124523
514,81.36050603398027
515,81.4015241467153
516,81.44254225945036
517,81.48356037218541
518,81.52457848492045
519,81.56559659765549
520,81.60661471039053
521,81.64763282312558
522,81.68865093586064
523,81.72966904859567
524,81.77068716133071
525,81.81170527406576
526,81.8527233868008
527,81.89374149953585
528,81.9347596122709
529,81.97577772500594
530,82.01679583774099
531,82.05781395047602
532,82.09883206321106
533,82.13985017594612
534,82.18086828868117
535,82.21972755337752
536,82.25858681807388
537,82.29744608277024
538,82.33630534746659
539,82.37516461216295
540,82.4140238768593
541,82.45288314155566
542,82.49174240625202
543,82.53060167094837
544,82.56946093564474
545,82.6083202003411
546,82.64717946503745
547,82.68603872973381
548,82.72489799443017
549,82.76375725912652
550,82.80261652382289
551,82.84147578851925
552,82.8803350532156
553,82.91919431791196
554,82.95805358260831
555,82.99691284730469
556,83.03361326396235
557,83.07031368062002
558,83.10701409727768
559,83.14371451393536
560,83.18041493059305
561,83.2171153472507
562,83.25381576390838
563,83.29051618056606
564,83.32721659722372
565,83.36391701388139
566,83.40061743053906
567,83.43731784719674
568,83.4740182638544
569,83.51071868051207
570,83.54741909716975
571,83.58411951382743
572,83.62081993048508
573,83.65752034714276
574,83.69422076380043
575,83.73092118045811
576,83.76762159711578
577,83.80432201377344
578,83.84102243043112
579,83.8777228470888
580,83.91442326374646
581,83.94896483236545
582,83.98350640098442
583,84.01804796960342
584,84.0525895382224
585,84.08713110684138
586,84.12167267546037
587,84.15621424407937
588,84.19075581269834
589,84.22529738131733
590,84.25983894993632
591,84.2943805185553
592,84.32892208717429
593,84.36346365579327
594,84.39800522441226
595,84.43254679303124
596,84.46708836165023
597,84.5016299302692
598,84.5361714988882
599,84.57071306750717
600,84.60525463612616
601,84.63979620474514
602,84.67433777336413
603,84.70887934198312
604,84.74342091060211
605,84.77796247922109
606,84.81250404784008
607,84.84704561645906
608,84.88158718507805
609,84.91612875369702
610,84.95067032231601
611,84.98521189093499
612,85.01975345955398
613,85.05213618013428
614,85.08451890071458
615,85.11690162129489
616,85.14928434187517
617,85.18166706245547
618,85.21404978303578
619,85.24643250361606
620,85.27881522419636
621,85.31119794477667
622,85.34358066535697
623,85.37596338593725
624,85.40834610651757
625,85.44072882709786
626,85.47311154767816
627,85.50549426825846
628,85.53787698883876
629,85.57025970941905
630,85.60264242999935
631,85.63502515057965
632,85.66740787115995
633,85.69979059174024
634,85.73217331232055
635,85.76455603290084
636,85.79693875348114
637,85.82716262602275
638,85.85738649856437
639,85.88761037110598
640,85.91783424364759
641,85.9480581161892
642,85.97828198873081
643,86.00850586127243
644,86.03872973381404
645,86.06895360635565
646,86.09917747889726
647,86.12940135143887
648,86.15962522398048
649,86.1898490965221
650,86.22007296906371
651,86.25029684160532
652,86.28052071414693
653,86.31074458668854
654,86.34096845923015
655,86.37119233177177
656,86.40141620431338
657,86.43164007685499
658,86.4618639493966
659,86.49208782193821
660,86.52231169447982
661,86.55253556702144
662,86.58275943956305
663,86.61298331210466
664,86.64320718464627
665,86.67343105718788
666,86.7036549297295
667,86.73387880227111
668,86.76410267481272
669,86.79216769931564
670,86.82023272381856
671,86.84829774832149
672,86.87636277282442
673,86.90442779732734
674,86.93249282183028
675,86.9605578463332
676,86.98862287083612
677,87.01668789533905
678,87.04475291984197
679,87.07281794434489
680,87.10088296884783
681,87.12894799335075
682,87.15701301785367
683,87.1850780423566
684,87.21314306685952
685,87.24120809136245
686,87.26927311586537
687,87.2973381403683
688,87.32540316487123
689,87.35346818937415
690,87.38153321387708
691,87.40959823838
692,87.43766326288292
693,87.46572828738584
694,87.49379331188878
695,87.5218583363917
696,87.54992336089462
697,87.57798838539756
698,87.60605340990047
699,87.6341184344034
700,87.66218345890633
701,87.69024848340925
702,87.71831350791219
703,87.74637853241511
704,87.77444355691803
705,87.80034973338226
706,87.82625590984651
707,87.85216208631074
708,87.87806826277499
709,87.90397443923922
710,87.92988061570345
711,87.9557867921677
712,87.98169296863195
713,88.00759914509617
714,88.03350532156041
715,88.05941149802466
716,88.08531767448889
717,88.11122385095314
718,88.13713002741737
719,88.1630362038816
720,88.18894238034585
721,88.21484855681008
722,88.24075473327433
723,88.26666090973856
724,88.2925670862028
725,88.31847326266704
726,88.34437943913129
727,88.37028561559552
728,88.39619179205975
729,88.422097968524
730,88.44800414498823
731,88.47391032145248
732,88.49981649791671
733,88.52572267438094
734,88.55162885084519
735,88.57753502730942
736,88.60344120377367
737,88.62934738023792
738,88.65525355670214
739,88.68115973316638
740,88.70706590963063
741,88.73297208609486
742,88.75671941452042
743,88.78046674294596
744,88.80421407137152
745,88.82796139979708
746,88.85170872822262
747,88.87545605664818
748,88.89920338507372
749,88.92295071349928
750,88.94669804192483
751,88.97044537035038
752,88.99419269877593
753,89.01794002720148
754,89.04168735562705
755,89.06543468405259
756,89.08918201247815
757,89.11292934090369
758,89.13667666932925
759,89.1604239977548
760,89.18417132618035
761,89.2079186546059
762,89.23166598303145
763,89.255413311457
764,89.27916063988256
765,89.3029079683081
766,89.32665529673366
767,89.35040262515922
768,89.37414995358478
769,89.39789728201032
770,89.42164461043586
771,89.44539193886142
772,89.46913926728698
773,89.49288659571253
774,89.51663392413808
775,89.54038125256363
776,89.56412858098919
777,89.58787590941473
778,89.61162323784029
779,89.63537056626583
780,89.65911789469139
781,89.68286522311695
782,89.70661255154249
783,89.73035987996805
784,89.75410720839359
785,89.77785453681916
786,89.8016018652447
787,89.82534919367026
788,89.8490965220958
789,89.87284385052136
790,89.89659117894692
791,89.92033850737246
792,89.94192698775933
793,89.9635154681462
794,89.98510394853307
795,90.00669242891993
796,90.02828090930679
797,90.04986938969365
798,90.07145787008054
799,90.09304635046739
800,90.11463483085426
801,90.13622331124112
802,90.15781179162798
803,90.17940027201486
804,90.20098875240173
805,90.22257723278858
806,90.24416571317545
807,90.26575419356232
808,90.28734267394918
809,90.30893115433605
810,90.33051963472292
811,90.35210811510977
812,90.37369659549664
813,90.3952850758835
814,90.41687355627037
815,90.43846203665724
816,90.46005051704411
817,90.48163899743096
818,90.50322747781784
819,90.52481595820471
820,90.54640443859157
821,90.56799291897843
822,90.58958139936529
823,90.61116987975217
824,90.63275836013904
825,90.65434684052589
826,90.67593532091276
827,90.69752380129962
828,90.71911228168649
829,90.74070076207336
830,90.76228924246023
831,90.78387772284708
832,90.80546620323395
833,90.82705468362082
834,90.84864316400768
835,90.87023164439455
836,90.89182012478142
837,90.91340860516827
838,90.93499708555515
839,90.95658556594202
840,90.97817404632887
841,90.99976252671574
842,91.02135100710261
843,91.04293948748948
844,91.06452796787634
845,91.08611644826321
846,91.10770492865007
847,91.12929340903693
848,91.1508818894238
849,91.17031152177198
850,91.18974115412016
851,91.20917078646833
852,91.22860041881651
853,91.24803005116469
854,91.26745968351287
855,91.28688931586105
856,91.30631894820922
857,91.32574858055742
858,91.3451782129056
859,91.36460784525377
860,91.38403747760195
861,91.40346710995013
862,91.4228967422983
863,91.44232637464648
864,91.46175600699466
865,91.48118563934284
866,91.50061527169102
867,91.5200449040392
868,91.53947453638739
869,91.55890416873557
870,91.57833380108374
871,91.59776343343192
872,91.6171930657801
873,91.63662269812828
874,91.65605233047646
875,91.67548196282463
876,91.69491159517281
877,91.71434122752099
878,91.73377085986918
879,91.75320049221736
880,91.77263012456554
881,91.79205975691372
882,91.8114893892619
883,91.83091902161007
884,91.85034865395825
885,91.86977828630643
886,91.8892079186546
887,91.90863755100278
888,91.92806718335096
889,91.94749681569915
890,91.96692644804733
891,91.98635608039551
892,92.00578571274369
893,92.02521534509187
894,92.04464497744004
895,92.06407460978822
896,92.0835042421364
897,92.10077502644589
898,92.11804581075538
899,92.13531659506488
900,92.15258737937437
901,92.16985816368386
902,92.18712894799334
903,92.20439973230285
904,92.22167051661233
905,92.23894130092182
906,92.25621208523133
907,92.27348286954081
908,92.29075365385032
909,92.30802443815979
910,92.3252952224693
911,92.34256600677878
912,92.35983679108828
913,92.37710757539776
914,92.39437835970726
915,92.41164914401675
916,92.42891992832625
917,92.44619071263574
918,92.46346149694523
919,92.48073228125472
920,92.49800306556422
921,92.51527384987371
922,92.5325446341832
923,92.54981541849268
924,92.56708620280219
925,92.58435698711168
926,92.60162777142116
927,92.61889855573067
928,92.63616934004015
929,92.65344012434966
930,92.67071090865913
931,92.68798169296863
932,92.70525247727812
933,92.72252326158763
934,92.7397940458971
935,92.7570648302066
936,92.77433561451609
937,92.79160639882559
938,92.80887718313508
939,92.82614796744457
940,92.84341875175406
941,92.86068953606356
942,92.87796032037305
943,92.89523110468254
944,92.91250188899204
945,92.92977267330153
946,92.94704345761102
947,92.9643142419205
948,92.98158502623001
949,92.9988558105395
950,93.016126594849
951,93.03339737915847
952,93.05066816346798
953,93.06793894777746
954,93.08520973208697
955,93.10248051639644
956,93.11975130070594
957,93.13702208501543
958,93.15429286932493
959,93.17156365363442
960,93.18883443794391
961,93.20610522225341
962,93.2233760065629
963,93.24064679087239
964,93.25791757518188
965,93.27302951145269
966,93.28814144772349
967,93.3032533839943
968,93.3183653202651
969,93.33347725653591
970,93.34858919280671
971,93.36370112907753
972,93.37881306534833
973,93.39392500161914
974,93.40903693788995
975,93.42414887416075
976,93.43926081043156
977,93.45437274670236
978,93.46948468297317
979,93.48459661924397
980,93.49970855551479
981,93.51482049178558
982,93.52993242805638
983,93.5450443643272
984,93.560156300598
985,93.57526823686881
986,93.59038017313961
987,93.60549210941042
988,93.62060404568122
989,93.63571598195203
990,93.65082791822283
991,93.66593985449364
992,93.68105179076444
993,93.69616372703526
994,93.71127566330605
995,93.72638759957687
996,93.74149953584767
997,93.75661147211848
998,93.77172340838928
999,93.78683534466009
1000,93.8019472809309
1001,93.8170592172017
1002,93.83217115347252
1003,93.84728308974331
1004,93.86239502601413
1005,93.87750696228493
1006,93.89261889855574
1007,93.90773083482654
1008,93.92284277109735
1009,93.93795470736815
1010,93.95306664363895
1011,93.96817857990976
1012,93.98329051618056
1013,93.99840245245137
1014,94.01351438872217
1015,94.02862632499298
1016,94.04373826126378
1017,94.0588501975346
1018,94.0739621338054
1019,94.08907407007621
1020,94.104186006347
1021,94.11929794261782
1022,94.13440987888862
1023,94.14952181515943
1024,94.16463375143024
1025,94.17974568770104
1026,94.19485762397186
1027,94.20996956024266
1028,94.22508149651347
1029,94.24019343278427
1030,94.25530536905508
1031,94.27041730532588
1032,94.28552924159669
1033,94.30064117786749
1034,94.3157531141383
1035,94.3308650504091
1036,94.3459769866799
1037,94.36108892295071
1038,94.37620085922151
1039,94.39131279549233
1040,94.40642473176312
1041,94.42153666803394
1042,94.43664860430474
1043,94.45176054057555
1044,94.46687247684635
1045,94.48198441311716
1046,94.49709634938796
1047,94.51220828565877
1048,94.52732022192959
1049,94.54243215820038
1050,94.5553852464325
1051,94.56833833466463
1052,94.58129142289674
1053,94.59424451112886
1054,94.60719759936099
1055,94.6201506875931
1056,94.63310377582522
1057,94.64605686405734
1058,94.65900995228947
1059,94.67196304052158
1060,94.6849161287537
1061,94.69786921698582
1062,94.71082230521793
1063,94.72377539345005
1064,94.73672848168218
1065,94.74968156991429
1066,94.76263465814641
1067,94.77558774637853
1068,94.78854083461066
1069,94.80149392284277
1070,94.81444701107489
1071,94.82740009930701
1072,94.84035318753912
1073,94.85330627577125
1074,94.86625936400337
1075,94.87921245223548
1076,94.89216554046762
1077,94.90511862869973
1078,94.91807171693183
1079,94.93102480516397
1080,94.94397789339608
1081,94.9569309816282
1082,94.96988406986033
1083,94.98283715809244
1084,94.99579024632456
1085,95.00874333455668
1086,95.0216964227888
1087,95.03464951102092
1088,95.04760259925304
1089,95.06055568748516
1090,95.07350877571727
1091,95.0864618639494
1092,95.09941495218152
1093,95.11236804041363
1094,95.12532112864575
1095,95.13827421687787
1096,95.15122730511
1097,95.16418039334211
1098,95.17713348157423
1099,95.19008656980635
1100,95.20303965803846
1101,95.2159927462706
1102,95.22894583450271
1103,95.24189892273482
1104,95.25485201096696
1105,95.26780509919907
1106,95.28075818743119
1107,95.29371127566331
1108,95.30666436389542
1109,95.31961745212755
1110,95.33257054035967
1111,95.34552362859179
1112,95.3584767168239
1113,95.37142980505602
1114,95.38438289328815
1115,95.39733598152026
1116,95.41028906975238
1117,95.4232421579845
1118,95.43619524621661
1119,95.44914833444874
1120,95.46210142268086
1121,95.47505451091298
1122,95.48800759914509
1123,95.50096068737722
1124,95.51391377560934
1125,95.52686686384145
1126,95.53981995207357
1127,95.5527730403057
1128,95.5657261285378
1129,95.57867921676994
1130,95.59163230500205
1131,95.60458539323416
1132,95.6153796334276
1133,95.62617387362103
1134,95.63696811381448
1135,95.64776235400791
1136,95.65855659420134
1137,95.66935083439476
1138,95.6801450745882
1139,95.69093931478163
1140,95.70173355497506
1141,95.7125277951685
1142,95.72332203536193
1143,95.73411627555537
1144,95.7449105157488
1145,95.75570475594223
1146,95.76649899613567
1147,95.7772932363291
1148,95.78808747652253
1149,95.79888171671595
1150,95.80967595690939
1151,95.82047019710282
1152,95.83126443729626
1153,95.84205867748969
1154,95.85285291768312
1155,95.86364715787656
1156,95.87444139806999
1157,95.88523563826342
1158,95.89602987845686
1159,95.90682411865029
1160,95.91761835884373
1161,95.92841259903715
1162,95.93920683923058
1163,95.95000107942401
1164,95.96079531961746
1165,95.9715895598109
1166,95.98238380000433
1167,95.99317804019775
1168,96.00397228039118
1169,96.01476652058462
1170,96.02556076077805
1171,96.03635500097148
1172,96.04714924116492
1173,96.05794348135834
1174,96.06873772155178
1175,96.07953196174522
1176,96.09032620193865
1177,96.10112044213209
1178,96.11191468232552
1179,96.12270892251894
1180,96.13350316271237
1181,96.1442974029058
1182,96.15509164309924
1183,96.16588588329267
1184,96.17668012348611
1185,96.18747436367954
1186,96.19826860387298
1187,96.20906284406641
1188,96.21985708425984
1189,96.23065132445328
1190,96.2414455646467
1191,96.25223980484013
1192,96.26303404503356
1193,96.273828285227
1194,96.28462252542043
1195,96.29541676561388
1196,96.3062110058073
1197,96.31700524600073
1198,96.32779948619417
1199,96.3385937263876
1200,96.34938796658103
1201,96.36018220677447
1202,96.37097644696789
1203,96.38177068716132
1204,96.39256492735477
1205,96.4033591675482
1206,96.41415340774164
1207,96.42494764793507
1208,96.43574188812849
1209,96.44653612832192
1210,96.45733036851536
1211,96.46812460870879
1212,96.47891884890223
1213,96.48971308909566
1214,96.50050732928909
1215,96.51130156948253
1216,96.52209580967596
1217,96.5328900498694
1218,96.54368429006283
1219,96.55447853025626
1220,96.56527277044968
1221,96.57606701064311
1222,96.58686125083655
1223,96.59765549102998
1224,96.60844973122342
1225,96.61924397141686
1226,96.63003821161028
1227,96.64083245180372
1228,96.65162669199715
1229,96.66242093219059
1230,96.67321517238402
1231,96.68400941257745
1232,96.69480365277087
1233,96.7055978929643
1234,96.71639213315774
1235,96.72718637335119
1236,96.73798061354462
1237,96.74877485373804
1238,96.75956909393147
1239,96.77036333412491
1240,96.78115757431834
1241,96.78979296647309
1242,96.79842835862785
1243,96.80706375078259
1244,96.81569914293733
1245,96.82433453509208
1246,96.83296992724682
1247,96.84160531940157
1248,96.85024071155631
1249,96.85887610371105
1250,96.86751149586581
1251,96.87614688802056
1252,96.8847822801753
1253,96.89341767233005
1254,96.90205306448479
1255,96.91068845663953
1256,96.91932384879428
1257,96.92795924094902
1258,96.93659463310378
1259,96.94523002525852
1260,96.95386541741327
1261,96.96250080956801
1262,96.97113620172276
1263,96.9797715938775
1264,96.98840698603225
1265,96.997042378187
1266,97.00567777034175
1267,97.01431316249649
1268,97.02294855465124
1269,97.031583946806
1270,97.04021933896072
1271,97.04885473111547
1272,97.05749012327021
1273,97.06612551542497
1274,97.07476090757972
1275,97.08339629973446
1276,97.09203169188922
1277,97.10066708404396
1278,97.1093024761987
1279,97.11793786835344
1280,97.1265732605082
1281,97.13520865266294
1282,97.14384404481768
1283,97.15247943697243
1284,97.16111482912719
1285,97.16975022128193
1286,97.17838561343667
1287,97.18702100559142
1288,97.19565639774616
1289,97.2042917899009
1290,97.21292718205565
1291,97.2215625742104
1292,97.23019796636515
1293,97.2388333585199
1294,97.24746875067464
1295,97.25610414282939
1296,97.26473953498413
1297,97.27337492713887
1298,97.28201031929362
1299,97.29064571144838
1300,97.29928110360312
1301,97.30791649575787
1302,97.31655188791261
1303,97.32518728006735
1304,97.3338226722221
1305,97.34245806437684
1306,97.35109345653159
1307,97.35972884868634
1308,97.36836424084109
1309,97.37699963299583
1310,97.38563502515058
1311,97.39427041730534
1312,97.40290580946007
1313,97.41154120161481
1314,97.42017659376957
1315,97.42881198592431
1316,97.43744737807906
1317,97.4460827702338
1318,97.45471816238856
1319,97.4633535545433
1320,97.47198894669805
1321,97.48062433885278
1322,97.48925973100754
1323,97.49789512316228
1324,97.50653051531702
1325,97.51516590747177
1326,97.52380129962653
1327,97.53243669178127
1328,97.54107208393602
1329,97.54970747609076
1330,97.5583428682455
1331,97.56697826040025
1332,97.57561365255499
1333,97.58424904470975
1334,97.5928844368645
1335,97.60151982901924
1336,97.61015522117398
1337,97.61879061332873
1338,97.62742600548347
1339,97.63606139763822
1340,97.64469678979296
1341,97.65333218194772
1342,97.66196757410246
1343,97.6706029662572
1344,97.67923835841195
1345,97.6878737505667
1346,97.69650914272144
1347,97.70514453487618
1348,97.71377992703094
1349,97.72241531918569
1350,97.73105071134043
1351,97.73968610349517
1352,97.74832149564993
1353,97.75695688780466
1354,97.7655922799594
1355,97.77422767211415
1356,97.78286306426891
1357,97.79149845642365
1358,97.8001338485784
1359,97.80876924073314
1360,97.8174046328879
1361,97.82604002504264
1362,97.83467541719737
